,,,,,,,REFERENTES,,,STATUS DE COLECCION,,,,,,,,,,,,INCLUDES,,TELA DE LUCIR MUESTRA COLECCION,,,,,TELA DE FORRO MUESTRA COLECCION                                ,,,,,,,,VARIACION DE COLOR,,EMPAQUES,MARQUILLA SATINADA FORRADA,BORDADO EN PRENDA,,SEMIELABORADOS,,PROCESO EXTERNO,,,,,ENTREGABLES COLECCION,,,,,,,REFERENTES DISEÑO TECNICO,,,,,,TELAS,,,,,,INSUMOS,,,BORDADO,,TOTAL,SEMANA 1 - COMENTARIOS DE MEDICION,,,,,SEMANA 2 - COMENTARIOS DE MEDICION,,,,,SEMANA 3 - COMENTARIOS DE MEDICION,,,,,SEMANA 4 - COMENTARIOS DE MEDICION,,,,,SEMANA 5 - COMENTARIOS DE MEDICION,,,,,SEMANA 6 - COMENTARIOS DE MEDICION,,,,,SEMANA 7 - COMENTARIOS DE MEDICION,,,,,,,,EQUIPO TECNICO,,,,,,INFORMACION LOGISTICA MEUSTRA COLECCION,,,,,,COMPOSICIONES MUESTRA COLECCION,,,,,,,,COMPOSICIONES PRODUCCIÓN,,,,,,,0,,,,,,,,,,,,
REF,IMAGEN,CODIGO MD,CODIGO PT,NOMBRE REFERENCIA,COLOR,COD COLOR,FOTO BASADO EN,PT, BASADO EN,STATUS,DISEÑADOR,STATUS TALLER,MODISTA,FOTOS INTERNAS,LINEA,SUBLINEA,TIPO REF, TALLAJE ,LARGO,CLOSURE,LINNED,INCLUDES,INCLUDES DE PAQUETE COMPLETO EN PLANTA,CODIGO TELA DE LUCIR PRINCIPAL EN MUESTRA,FOTO TELA,DESCRIPCION TELA,ANCHO TELA ,BASE TEXTIL,CODIGO TELA DE FORRO,FOTO TELA,DESCRIPCION TELA,ANCHO TELA ,MOD. DE ARTE,UBICACION EN TRAZO,ALL OVER,SUGERENCIA MOD/UBC,VARIACION DE COLOR,REF,TIPO DE EMPAQUE,APLICA O NO,APLICA O NO APLICA,DESCRIPCION,APLICA O NO APLICA,DESCRIPCION,PROVEEDOR,PROCESO EXTERNO,COSTO,STYLING,FOTO PRODUCTO,COMENTARIOS,TERMINADO EN TALLER PARA COSTEO TELAS,ENTREGABLE CREATIVO,"ENTREGABLE TECNICO  
105,,MD04251,PT04576,LIGHT POPLIN GREEN/ECRU HARBOR HUES DRESS ,,,,PT03472,LIGHT POPLIN NAVY/ECRU HARBOR HUES ANKLE DRESS WS26,EN PROCESO,CLAUDIA,ARREGLO EN CONFECCION,LUCY RAMOS,,DRESSES,,DS, XS-S-M-L-XL ,,,,N/A,N/A,TE00012529,,"PRINTED LIGHT LINEN art.W0448FEB CLERICI, WS27 MAPUCHE BORDERS GREEN/ECRU 37,5CM",1.45,LIGHT POPLIN,TEN0007502,,"SOLID COTTON VOILE, 1161 ADALBERTO, COL. ANTQUE ECRU",1.35,SI,N/A,N/A,MODIFICACIÓN DE ARTE,,,,,,,,,,,,,,,,OK,,,,,,PT04028,VOILE ECRU/BLACK HARBOR HUES ANKLE DRESS SV26,REPROGRAMACIÓN MOD ARTE,MODIFICACIÓN DE ARTE,,X,3.16 MT,,,,,x,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CAMBIAR REFERENTE 

#118 PT04028 VOILE ECRU/BLACK  HARBOR HUES  ANKLE DRESS SV26
(ULTIMA MODIFICACIÓN DE INGENIERIA Y MOLDERIA) + SASH (CINTURON) OT02889 

 CINTURON de ACCESORIO NO DE TELA
",,MODIFICACIÓN DE ARTE,OK MARQUILLA ,,,,,CAMBIO,,WOMEN DRESS IN WOVEN FABRIC,100% COTTON,WOVEN,,,,,,,,,,,,,,,,,,,,,,,,
106,,MD04203,PT04548,DOTS BLACK/ECRU TAITA BIKINI BOTTOM,,,,PT03944,ECRU/BLACK TAITA BIKINI BOTTOM SV26,EN PROCESO,MARGARITA,TERMINADO,SONIA QUIÑONEZ,OK FOTO EN AUDACES,SWIMWEAR,BIKINI BOTTOM,SW, XS-S-M-L-XL ,N/A,SLIP ON,SI,N/A,N/A,TE00012433,,"PRINTED LYCRA, art.VITTA-FY0427J RATTI, WS27 DEER DOTS BLACK/ECRU 5CMS",1.42,LYCRA,TEN0003152,,LYCRA BAHIA 33474 COL194006 NEGRO,"1,56",N/A,N/A,SI,ALL OVER,,,,,,,,,,,,,SI,,,OK,,,,,,PT03944,ECRU/BLACK TAITA BIKINI BOTTOM SV26,SAP,ALL OVER,,X,,,,,,X,,#N/A,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,"OK 

(REFERENTE ALL OVER)
 REF 45 PT02129 BLACK TAITA BIKINI BOTTOM OT01548 SV24 ",,ALL OVER,OK MARQUILLA ,,,,,igual,,WOMEN BIKINI BOTTOM KNITTED,"78% POLYAMIDE
22% ELASTANE",KNITTED,"80% POLYESTER
20% ELASTHANE",,OK,,,WOMEN BIKINI BOTTOM KNITTED,"78% POLYAMIDE
22% ELASTANE",KNITTED,"80% POLYESTER
20% ELASTHANE",,,,,,,,,,,,,,,
107,,MD04252,PT04545,LEOPARD TERRITORIO ATEMPORAL MAXI DRESS ,,,,PT03393,RITUALES MAXI SKIRT WS26,EN PROCESO,BURGOS,TERMINADO,MARIA EUGENIA SARRIA,OK FOTO EN AUDACES,SKIRTS,MAXI,SK, 0-2-4-6-8-10-12 ,,,,N/A,N/A,TE00012464,,"PRINTED LIGHT POPLIN, art.CAMBRIDGE - LISA, WS27 Bohemian Leopard 60CM",1.42,LIGHT POPLIN,,,#N/A,#N/A,N/A,N/A,SI,ALL OVER,,,,,,,,,,,,,SI,,,,,,,,#N/A,#N/A,,PARAMETRIZACIÓN,ALL OVER,,X,"2.36 MT
MOD DE ARTE",,,,,X,,#N/A,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,SESGO EN CINTURA DELANTERA DE 1CM  ,DEBE LLEVAR SESGOS EN LOS TIEMPOS,SESGO EN CINTURA DELANTERA DE 1CM   DEBE LLEVAR SESGOS EN LOS TIEMPOS,,,ALL OVER,OK MARQUILLA ,,,,,SI CAMBIA REFERENTE,,WOMEN MAXI SKIRT IN WOVEN FABRIC,100% COTTON,WOVEN,S,,OK,,,WOMEN MAXI SKIRT IN WOVEN FABRIC,100% COTTON,WOVEN,,,,,,,,,,,,,,,,
108,,MD04204,PT04549,GINFER SPICE ONEPIECE,,,,PT01788,GINGER SPICE BIKINI TOP WS24,EN PROCESO,MARIA DEL MAR,TERMINADO,MARTA RAMIREZ,,SWIMWEAR,ONEPIECE,SW, XS-S-M-L-XL ,,,,N/A,N/A,TE00009488,,"LYCRA VITTA 0427J RATTI, COL.CACAO
",1.50,LYCRA,TEN0007434,,LYCRA BAHIA CAFE COL 191241,1.56,N/A,N/A,N/A,SOLIDO,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,APOYO ESPECIAL,SOLIDO,,X,,,,,,x,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLIDO,OK MARQUILLA ,,,,,NUEVO,,WOMEN ONEPIECE KNITTED,"58,5% RECYCLED POLYESTER
22% ELASTHANE
19,5% RECYCLED POLYAMIDE",KNITTED,"80% POLYESTER
20% ELASTHANE",,ok,,,WOMEN ONEPIECE KNITTED,"58,5% RECYCLED POLYESTER
22% ELASTHANE
19,5% RECYCLED POLYAMIDE",KNITTED,"80% POLYESTER
20% ELASTHANE",,,,,,,,,,,,,,,
109,,MD04253,PT04550,ECRU/BLUE INUNDADA DE COLOR MINI DRESS,,,,PT04004,INUNDADA DE COLOR MINI DRESS SV26,EN PROCESO,YAMILET,TERMINADO,JIMENA BORJA,,DRESSES,MINI,DS, 0-2-4-6-8-10-12 ,,,,N/A,N/A,TE00012550,,"PRINTED COTTON VOILE, art.OROSEI - LISA, WS27 WILD HORSE PAREO ECRU/WINE/BLUE",1.42,COTTON VOILE,N/A,N/A,N/A,N/A,SI,N/A,N/A,MODIFICACIÓN DE ARTE,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,TECNICO,MODIFICACIÓN DE ARTE,,X,2.88MTS,,,,,X,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MODIFICACIÓN DE ARTE,OK MARQUILLA ,,,,,cambio y forrarlo,,WOMEN MINI DRESS IN WOVEN FABRIC,100% COTTON,WOVEN,N/A,,ok,,,WOMEN MINI DRESS IN WOVEN FABRIC,100% COTTON,WOVEN,,,,,,,,,,,,,,,,
110,,MD04150,PT04551,,,,,PT02635,TACTILE WINDS MAXI DRESS WS25,CANCELADO CORTADO,CLAUDIA,CANCELADO,DIANA ADARME,,DRESSES,MAXI,DS, 0-2-4-6-8-10-12 ,,,,,,TE00012475,,"PRINTED LIGHT POPLIN, art.CAMBRIDGE - LISA, WS27 TROPICAL WILD BLUE/BLACK 80CMS",1.42,LIGHT POPLING,,,#N/A,#N/A,,,,CANCELADO,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,CANCELADO,CANCELADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USAR EL DERECHO DE LA TELA.

CANCELADO",,,,,,,,,,,,,,,,,,,,,,,,CANCELADO,,,,,,,,WOMEN MAXI DRESS IN WOVEN FABRIC,100% COTTON,WOVEN,,,,,,,,,,,,,,,,,,,,,,,,
111,,MD04291,PT04557,,,,,PT03250,ECRU BRAVE T-SHIRT FW25,SE RETOMA EN RESORT 27,MARGARITA,CANCELADO,,,TOPS,T-SHIRT,TP, XS-S-M-L-XL ,N/A,,,,,te00005216,,FREANELA JERSEY 301 CT2281 PIMA ORGANICO,"1,72",COTTON,,,#N/A,#N/A,,,,CANCELADO,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,CANCELADO,CANCELADO,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANCELADO,,,,,,pdt,,WOMEN T-SHIRT KNITTED,100% PIMA ORGANIC COTTON,KNITTED,,,,,,,,,,,,,,,,,,,,,,,,
112,,MD04292,PT04558,,,,,PT03250,ECRU BRAVE T-SHIRT FW25,SE RETOMA EN RESORT 27,MARGARITA,CANCELADO,,,TOPS,T-SHIRT,TP, XS-S-M-L-XL ,N/A,,,,,te00005216,,FREANELA JERSEY 301 CT2281 PIMA ORGANICO,"1,72",COTTON,,,#N/A,#N/A,,,,CANCELADO,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,CANCELADO,CANCELADO,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANCELADO,,,,,,pdt,,WOMEN T-SHIRT KNITTED,100% PIMA ORGANIC COTTON,KNITTED,,,,,,,,,,,,,,,,,,,,,,,,
113,,MD04293,PT04559,,,,,PT03250,ECRU BRAVE T-SHIRT FW25,SE RETOMA EN RESORT 27,MARGARITA,CANCELADO,,,TOPS,T-SHIRT,TP, XS-S-M-L-XL ,N/A,,,,,te00005216,,FREANELA JERSEY 301 CT2281 PIMA ORGANICO,"1,72",COTTON,,,#N/A,#N/A,,,,CANCELADO,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,CANCELADO,CANCELADO,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANCELADO,,,,,,pdt,,WOMEN T-SHIRT KNITTED,100% PIMA ORGANIC COTTON,KNITTED,,,,,,,,,,,,,,,,,,,,,,,,
114,,MD04294,PT04560,,,,N/A,N/A,N/A,SE RETOMA EN RESORT 27,MARGARITA,CANCELADO,,,TOPS,T-SHIRT,TP, XS-S-M-L-XL ,N/A,,,,,TEN0003678,,RIB LAS VEGAS COL 19010 ECRU,1.55,RIB,,,#N/A,#N/A,,,,CANCELADO,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,CANCELADO,CANCELADO,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANCELADO,,,,,,pdt,,WOMEN T-SHIRT KNITTED,"63% POLYESTER 
33% COTTON
4% ELASTANE",KNITTED,,,,,,,,,,,,,,,,,,,,,,,,
115,,MD04295,PT04561,,,,N/A,N/A,N/A,SE RETOMA EN RESORT 27,MARGARITA,CANCELADO,,,TOPS,T-SHIRT,TP, XS-S-M-L-XL ,N/A,,,,,TEN0003678,,RIB LAS VEGAS COL 19010 ECRU,1.55,RIB,,,#N/A,#N/A,,,,CANCELADO,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,CANCELADO,CANCELADO,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANCELADO,,,,,,pdt,,WOMEN MINI DRESS IN WOVEN FABRIC,"63% POLYESTER 
33% COTTON
4% ELASTANE",KNITTED,,,,,,,,,,,,,,,,,,,,,,,,
116,,MD04254,PT04552,LIGHT POPLIN REINVENTING ANKLE DRESS,ECRU / WINE,,,PT03029,REINVENTING ANKLE DRESS SV25,EN PROCESO,BURGOS,TERMINADO,MARIA EUGENIA SARRIA,,DRESSES,,DS, 0-2-4-6-8-10-12 ,,,,N/A,N/A,TE00012455,,PRINTED LIGHT LINEN art.LIGHT LINEN W0448FEB - CLERICI WS27 WILD HORSES ECRU/WINE,1.45,LIGHT LINEN,,#N/A,#N/A,#N/A,SI,N/A,N/A,MODIFICACIÓN DE ARTE,,,,,,,,,,,,,SI,,,,,,,,#N/A,#N/A,,APOYO ESPECIAL,MODIFICACIÓN DE ARTE,"MOLDERIA DIFERENTE, NO PASA DIRECTO",X,"2,50 MT
MOD DE ARTE",,,,,X,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MODIFICACIÓN DE ARTE,OK MARQUILLA ,,,,,IGUAK,,WOMEN ANKLE DRESS IN WOVEN FABRIC,100% LINEN,WOVEN,SI,,OK,,,WOMEN ANKLE DRESS IN WOVEN FABRIC,100% LINEN,WOVEN,,,,,,,,,,,,,,,,
117,,MD04255,PT04553,NEW SUNSET RIDERS CROP TOP,,,,,SUNSET RIDERS CROP TOP SV21,EN PROCESO,YAMILET,MEDICION ,FANNY GOMEZ,,TOPS,CROP TOP,TP, 0-2-4-6-8-10-12 ,,,,N/A,N/A,TE00012521,,"PRINTED LIGHT POPLIN, art.CAMBRIDGE - LISA, WS27 MAPUCHE BORDERS ECRU/NAVY 37,5CM",1.39,LIGHT POPLIN,TEN0007409,,"SOLID COTTON VOILE, 1161 ADALBERTO, COL.LIGHT CAMEL 12-02691-r",1.35,SI,N/A,N/A,MODIFICACIÓN DE ARTE,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,TECNICO,MODIFICACIÓN DE ARTE,,X,0.44MTS,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MODIFICACIÓN DE ARTE,OK MARQUILLA ,,,,,cambio,,WOMEN CROP TOP IN WOVEN FABRIC,100% COTTON,WOVEN,,,,,,WOMEN CROP TOP IN WOVEN FABRIC,100% COTTON,WOVEN,,,,,,,,,,,,,,,,
118,,MD04205,PT04562,TERRY BLACK/ECRU KONIBO BIKINI TOP,,,,PT03492,TRIBAL RED/ECRU KONIBO BIKINI TOP WS26,EN PROCESO,MARGARITA,TERMINADO,SONIA QUIÑONEZ,OK FOTO PRENDA,SWIMWEAR,BIKINI TOP,SW, XS-S-M-L-XL ,,,,EMBROIDERED STRAP EDGE,N/A,TE00012440,,"PRINTED TERRY art.FY0446J/RICI RATTI, WS27 MAPUCHE LINES ECRU/BLACK 80CM",1.40,TERRY,TEN0007435,,LYCRA BAHIA ANTIQUE ECRU COL 120910,1.56,SI,N/A,N/A,MODIFICACIÓN DE ARTE,,,,,,,,,,,,,SI,,,OK,,,,,#N/A,#N/A,,REPROGRAMACIÓN MOD ARTE,MODIFICACIÓN DE ARTE,,X,0.64 MT,,,,,,,TERMINADO,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,MODIFICACIÓN DE ARTE,OK MARQUILLA ,,,,,igual,,WOMEN BIKINI TOP KNITTED,"85% POLYAMIDE
15% ELASTANE",KNITTED,"80% POLYESTER
20% ELASTHANE",,OK,,,WOMEN BIKINI TOP KNITTED,"85% POLYAMIDE
15% ELASTANE",KNITTED,,,,,,,,,,,,,,,,
119,,MD04206,PT04563,TERRY BLACK/ECRU TAITA BIKINI BOTTOM,,,,PT03944,ECRU/BLACK TAITA BIKINI BOTTOM SV26,EN PROCESO,MARGARITA,TERMINADO,SONIA QUIÑONEZ,OK FOTO PRENDA,SWIMWEAR,BIKINI BOTTOM,SW, XS-S-M-L-XL ,,,,N/A,N/A,TE00012440,,"PRINTED TERRY art.FY0446J/RICI RATTI, WS27 MAPUCHE LINES ECRU/BLACK 80CM",1.40,TERRY,TEN0007435,,LYCRA BAHIA ANTIQUE ECRU COL 120910,1.56,SI,N/A,N/A,MODIFICACIÓN DE ARTE,,,,,,,,,,,,,SI,,,OK,,,,,,PT02691,PALMS MARINERA BIKINI BOTTOM WS25,REPROGRAMACIÓN MOD ARTE,MODIFICACIÓN DE ARTE,,X,0.17MTS,,,,,X,,#N/A,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,"CAMBIAR REFERENTE 

REF 121 PT03507 TERRY NAVY SUSURRO DEL AGUA BIKINI BOTTOM WS26  
JEFERSON: ESTE 121 TIENE SESGO, NO SIRVE COMO REFERENTE YA QUE ESTA REF#119 WS-27 NO TIENE SESGO SE USA:  #55 ECRU/BLACK TAITA BIKINI BOTTOM SV26",,MODIFICACIÓN DE ARTE,OK MARQUILLA ,,,,,igual,,WOMEN BIKINI BOTTOM KNITTED,"85% POLYAMIDE
15% ELASTANE",KNITTED,SI,,OK,,,WOMEN BIKINI BOTTOM KNITTED,"85% POLYAMIDE
15% ELASTANE",KNITTED,,,,,,,,,,,,,,,,
120,,MD04256,PT04554,TERRY ECRU/WINE KEEL MIDI SKIRT,,,,PT02732,GREEN PALM BRANCH MIDI SKIRT WS25,EN PROCESO,YAMILET,TERMINADO,FANNY GOMEZ,OK FOTO EN AUDACES,SKIRTS,,SK, 0-2-4-6-8-10-12 ,MIDI 92CM,,,N/A,N/A,TE00012438,,"PRINTED TERRY art.FY0446J/RICI RATTI, WS27 WILD HORSES ECRU/WINE 50CMS",1.40,TERRY,N/A,N/A,N/A,N/A,SI,N/A,N/A,MODIFICACIÓN DE ARTE,,,,,,,,,,,,,SI,,,,,,,,,PT02732,GREEN PALM BRANCH MIDI SKIRT WS25,REPROGRAMACIÓN MOD ARTE,MODIFICACIÓN DE ARTE,,x,1.92 MT,,,,,X,,#N/A,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,"CAMBIAR REFERENTE 

REF 89 PT02732 GREEN PALM BRANCH MIDI SKIRT WS25
",,MODIFICACIÓN DE ARTE,OK MARQUILLA ,,,,,igual,,WOMEN SKIRT KNITTED,"85% POLYAMIDE
15% ELASTANE",KNITTED,N/A,,OK,,,WOMEN SKIRT KNITTED,"85% POLYAMIDE
15% ELASTANE",KNITTED,,,,,,,,,,,,,,,,
121,,MD04207,PT04564,ECRU/WINE NEW MISTY HEM T-SHIRT,,,,PT02634,BLACK MISTY HEM T-SHIRT WS25,EN PROCESO,FER,TERMINADO,ALEJANDRA ROJAS,OK FOTO EN AUDACES,TOPS,T-SHIRT,TP, XS-S-M-L-XL ,,,,N/A,N/A,TE00012438,,"PRINTED TERRY art.FY0446J/RICI RATTI, WS27 WILD HORSES ECRU/WINE 50CMS",1.40,TERRY,,#N/A,#N/A,#N/A,SI,N/A,N/A,MODIFICACIÓN DE ARTE,,,,,,,,,,,,,SI,,,,,,,,,PT02715,PALMS MISTY HEM T-SHIRT WS25,REPROGRAMACIÓN MOD ARTE,MODIFICACIÓN DE ARTE,,X,"1.45 MT
MOD DE ARTE",,,,,X,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CAMBIO DE REFERENTE
 
REF 69 PT02715 PALMS MISTY HEM T-SHIRT WS25
DAR MARGEN AL CUELLO ADICIONAL A LA MARGEN CONVENCIONAL DAR 2 CM MAS  Y 1,5 CM DE MAS DE MARGEN DE LARGO DE TOP",,MODIFICACIÓN DE ARTE,OK MARQUILLA ,,,,,"NUEVO, POR EL CROCHET",,WOMEN T-SHIRT KNITTED,"85% POLYAMIDE
15% ELASTANE",KNITTED,N/A,,OK,,,WOMEN T-SHIRT KNITTED,"85% POLYAMIDE
15% ELASTANE",KNITTED,N/A,,,,,,,,,,,,,,,
122,,MD04245,PT04592,COTTON YELLOW CHASKI WRAP SKIRT,,,,PT01383,CHASKI MINI SKIRT SV23,EN PROCESO,CLAUDIA,TERMINADO,DIANA ADARME,,SKIRTS,MINI,SK, 0-2-4-6-8-10-12 ,,,,,,TE00008457,,"EMBROIDERY COTTON VOILE  PF'23 SWIM, EMBSENSE, ANDEAN TROPIC YELLOW/ECRU",1.40,EMBROIDERED COTTON,,,#N/A,#N/A,N/A,SI,N/A,UBICACIÓN EN TRAZO,,,,,,,,,,,,,,,,OK,,,,,#N/A,#N/A,,TRAZO,UBICACIÓN EN TRAZO,,X,0.75MTS,,,,,X,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UBICACIÓN EN TRAZO,OK MARQUILLA ,,,,,PDT,,WOMEN MINI SKIRT IN WOVEN FABRIC,100% COTTON,WOVEN,SI,,OK,,,WOMEN MINI SKIRT IN WOVEN FABRIC,100% COTTON,WOVEN,,,,,,,,,,,,,,,,
123,,MD04208,PT04574,,,,N/A,N/A,N/A,CANCELADO CORTADO,FER,CANCELADO,,,TOPS,SHIRT,TP, XS-S-M-L-XL ,,,,N/A,N/A,,,#N/A,#N/A,COTTON,,#N/A,#N/A,#N/A,,,,CANCELADO,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,CANCELADO,CANCELADO,,X,,,,,,X,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NUEVO,,CANCELADO,,,,,,CAMBIO,,WOMEN ONEPIECE KNITTED,,KNITTED,,,,,,,,,,,,,,,,,,,,,,,,
124,,MD04209,PT04565,INDÓMITA ONEPIECE,,,N/A,N/A,N/A,EN PROCESO,MARIA DEL MAR,TERMINADO,LUZ MARY MORALES,,SWIMWEAR,ONEPIECE,SW, XS-S-M-L-XL ,N/A,,,N/A,N/A,TE00012438,,"PRINTED TERRY art.FY0446J/RICI RATTI, WS27 WILD HORSES ECRU/WINE 50CMS",1.40,TERRY,TEN0007435,,LYCRA BAHIA ANTIQUE ECRU COL 120910,1.56,SI,N/A,N/A,MODIFICACIÓN DE ARTE,,,,,,,,,,,,,SI,,,,,,,,#N/A,#N/A,,TRAZO,MODIFICACIÓN DE ARTE,,X,0.40MTS,,,,,X,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MODIFICACIÓN DE ARTE,OK MARQUILLA ,,,,,NUEVO,,WOMEN ONEPIECE KNITTED,"85% POLYAMIDE
15% ELASTANE",KNITTED,,,,,,WOMEN ONEPIECE KNITTED,"85% POLYAMIDE
15% ELASTANE",KNITTED,,,,,,,,,,,,,,,,
125,,MD04257,PT04575,SOUL TERRAIN TOP,,,N/A,N/A,N/A,EN PROCESO,OSMAN,TERMINADO,KAREN RENGIFO,,TOPS,TOP,TP, 0-2-4-6-8-10-12 ,N/A,,,,,TE00012567,,"COTTON POLY CROCHET, 8GL2599 - AKSPA, COL.NAVY",1.30,COTTON POLY CROCHET,,#N/A,#N/A,#N/A,N/A,SI,N/A,UBICACIÓN EN TRAZO,,,,,,,,,,,,,SI,,,OK,,,,,#N/A,#N/A,,UBICACIÓN TRAZO,UBICACIÓN EN TRAZO,,X,2.50MTS,,,,,,X,TERMINADO,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NUEVO,,UBICACIÓN EN TRAZO,MARQUILLA OK,,,,,nuevo,,WOMEN TOP IN WOVEN FABRIC,"95% COTTON
5% POLYESTER",WOVEN,,ACA,,,,,,,,,,,,,,,,,,,,,,
126,,MD04210,PT04566,CROCHET KONIBO BIKINI TOP,,,N/A,N/A,N/A,EN PROCESO,BURGOS,TERMINADO,KAREN RENGIFO,,TOPS,CROP TOP,TP, XS-S-M-L-XL ,N/A,,,EMBROIDERED STRAP EDGE,N/A,TE00012567,,"COTTON POLY CROCHET, 8GL2599 - AKSPA, COL.NAVY",1.30,COTTON POLY CROCHET,,#N/A,#N/A,#N/A,N/A,SI,N/A,UBICACIÓN EN TRAZO,,,,,,,,,,,,,SI,,,,,,,,#N/A,#N/A,,TRAZO,UBICACIÓN EN TRAZO,,,,,,,,X,,TERMINADO,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UBICACIÓN EN TRAZO,MARQUILLA OK,,,,,NUEVO,,,"95% COTTON
5% POLYESTER",WOVEN,SI,,OK,,,,,,,,,,,,,,,,,,,,,
127,,MD04211,PT04567,ECRU TAITA BIKINI BOTTOM,,,,PT03465,RED TAITA BIKINI BOTTOM WS26,EN PROCESO,MARGARITA,TERMINADO,LUISA  HERNANDEZ,,SWIMWEAR,BIKINI BOTTOM,SW, XS-S-M-L-XL ,N/A,,,N/A,N/A,TE00009487,,"LYCRA VITTA 0427J RATTI, COL.PEARL ECRU ",1.50,LYCRA,TEN0007435,,LYCRA BAHIA ANTIQUE ECRU COL 120910,1.56,N/A,N/A,N/A,SOLIDO,,,,,,,,,,,,,SI,,,OK,,,,,#N/A,#N/A,,SAP,SOLIDO,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLIDO,OK MARQUILLA ,,,,,igual,,WOMEN BIKINI BOTTOM KNITTED,"78% RECYCLED POLYESTER
22% ELASTHANE",KNITTED,SI,,OK,,,,,,,,,,,,,,,,,,,,,
128,,MD04258,PT04555,LEGADO DE LA TIERRA WRAP SKIRT,,,,PT03452,DEEP BLUE SEA MIDI SKIRT WS26,EN PROCESO,OSMAN,TERMINADO,SINDY VASQUEZ,,SKIRTS,,SK, 0-2-4-6-8-10-12 ,,,,N/A,N/A,TE00012459,,"COTTON JACQUARD, art. , - MONARCH, WS27 MAPUCHE EMBROIDERIES ECRU/BLACK",1.53,COTTON JACQUARD,,#N/A,#N/A,#N/A,N/A,SI,N/A,MODIFICACIÓN DE ARTE,,,,,,,,,,,,,,,,OK,,,,,#N/A,#N/A,,TECNICO,MODIFICACIÓN DE ARTE,,,,,,,,X,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MODIFICACIÓN DE ARTE,OK MARQUILLA ,,,,,"revisar telas lucir y cenefas, tomar referente de consumo PT03452",,WOMEN SKIRT KNITTED,100% COTTON,KNITTED,N/A,,OK,,,WOMEN SKIRT KNITTED,"85% POLYAMIDE
15% ELASTANE",KNITTED,,,,,,,,,,,,,,,,
